#A:alice I:bob B:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X22'], [6, 'X27'], [7, 'X32'], [8, 'X37'], [9, 'X42'], [10, 'X47']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:32:46:289,6,0,bob,alice,received,alice;X1;X26,javax.crypto.SealedObject
11:32:46:289,6,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,6,1,bob,-,AnBx_Params,alice;@1ce92674,anbxj.AnBx_Params
11:32:46:289,6,1,bob,charlie,sent,alice;@1ce92674,javax.crypto.SealedObject
11:32:46:275,6,1,charlie,bob,received,alice;@1ce92674,javax.crypto.SealedObject
11:32:46:275,6,1,charlie,-,AnBx_Params,X1;X26,anbxj.AnBx_Params
11:32:46:275,6,1,charlie,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
11:32:46:275,6,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,6,2,charlie,-,generateNumber,X27,anbxj.Crypto_ByteArray
11:32:46:275,6,2,charlie,-,generateNumber,X28,anbxj.Crypto_ByteArray
11:32:46:275,6,2,charlie,-,AnBx_Params,X29;X28,anbxj.AnBx_Params
11:32:46:275,6,2,charlie,bob,sent,X29;X28,javax.crypto.SealedObject
11:32:46:289,6,2,bob,charlie,received,X29;X28,javax.crypto.SealedObject
11:32:46:289,6,2,bob,-,inv_check,@5f2108b5,javax.crypto.SealedObject.toString
11:32:46:289,6,2,bob,-,inv_check,@1ce92674,javax.crypto.SealedObject.toString
11:32:46:289,6,3,bob,alice,sent,@5f2108b5,javax.crypto.SealedObject
11:32:46:293,6,3,alice,bob,received,@5f2108b5,javax.crypto.SealedObject
11:32:46:293,6,3,alice,-,eq_check,X29,anbxj.Crypto_ByteArray.toString
11:32:46:293,6,4,alice,bob,sent,@7791a895,javax.crypto.SealedObject
11:32:46:289,6,4,bob,alice,received,@7791a895,javax.crypto.SealedObject
11:32:46:289,6,4,bob,-,inv_check,@1e397ed7,javax.crypto.SealedObject.toString
11:32:46:289,6,5,bob,charlie,sent,@1e397ed7,javax.crypto.SealedObject
11:32:46:275,6,5,charlie,bob,received,@1e397ed7,javax.crypto.SealedObject
11:32:46:275,6,5,charlie,-,eq_check,X30,anbxj.Crypto_ByteArray.toString
11:32:46:275,6,6,charlie,bob,sent,@31610302,javax.crypto.SealedObject
11:32:46:289,6,6,bob,charlie,received,@31610302,javax.crypto.SealedObject
11:32:46:289,6,6,bob,-,inv_check,@27c20538,javax.crypto.SealedObject.toString
11:32:46:289,6,7,bob,alice,sent,@14bf9759,javax.crypto.SealedObject
11:32:46:293,6,7,alice,bob,received,@14bf9759,javax.crypto.SealedObject
11:32:46:293,6,7,alice,-,inv_check,X28,anbxj.Crypto_ByteArray.toString
11:32:46:293,6,7,alice,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
11:32:46:293,7,0,alice,-,generateNumber,X31,anbxj.Crypto_ByteArray
11:32:46:293,7,0,alice,-,AnBx_Params,X1;X31,anbxj.AnBx_Params
11:32:46:293,7,0,alice,-,AnBx_Params,alice;X1;X31,anbxj.AnBx_Params
11:32:46:293,7,0,alice,bob,sent,alice;X1;X31,javax.crypto.SealedObject
11:32:46:289,7,0,bob,alice,received,alice;X1;X31,javax.crypto.SealedObject
11:32:46:289,7,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,7,1,bob,-,AnBx_Params,alice;@72d818d1,anbxj.AnBx_Params
11:32:46:289,7,1,bob,charlie,sent,alice;@72d818d1,javax.crypto.SealedObject
11:32:46:275,7,1,charlie,bob,received,alice;@72d818d1,javax.crypto.SealedObject
11:32:46:275,7,1,charlie,-,AnBx_Params,X1;X31,anbxj.AnBx_Params
11:32:46:275,7,1,charlie,-,inv_check,X31,anbxj.Crypto_ByteArray.toString
11:32:46:275,7,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,7,2,charlie,-,generateNumber,X32,anbxj.Crypto_ByteArray
11:32:46:275,7,2,charlie,-,generateNumber,X33,anbxj.Crypto_ByteArray
11:32:46:275,7,2,charlie,-,AnBx_Params,X34;X33,anbxj.AnBx_Params
11:32:46:275,7,2,charlie,bob,sent,X34;X33,javax.crypto.SealedObject
11:32:46:289,7,2,bob,charlie,received,X34;X33,javax.crypto.SealedObject
11:32:46:289,7,2,bob,-,inv_check,@cb644e,javax.crypto.SealedObject.toString
11:32:46:289,7,2,bob,-,inv_check,@72d818d1,javax.crypto.SealedObject.toString
11:32:46:289,7,3,bob,alice,sent,@cb644e,javax.crypto.SealedObject
11:32:46:293,7,3,alice,bob,received,@cb644e,javax.crypto.SealedObject
11:32:46:293,7,3,alice,-,eq_check,X34,anbxj.Crypto_ByteArray.toString
11:32:46:293,7,4,alice,bob,sent,@3dd4520b,javax.crypto.SealedObject
11:32:46:289,7,4,bob,alice,received,@3dd4520b,javax.crypto.SealedObject
11:32:46:289,7,4,bob,-,inv_check,@4566e5bd,javax.crypto.SealedObject.toString
11:32:46:289,7,5,bob,charlie,sent,@4566e5bd,javax.crypto.SealedObject
11:32:46:275,7,5,charlie,bob,received,@4566e5bd,javax.crypto.SealedObject
11:32:46:275,7,5,charlie,-,eq_check,X35,anbxj.Crypto_ByteArray.toString
11:32:46:275,7,6,charlie,bob,sent,@3632be31,javax.crypto.SealedObject
11:32:46:289,7,6,bob,charlie,received,@3632be31,javax.crypto.SealedObject
11:32:46:289,7,6,bob,-,inv_check,@25bbe1b6,javax.crypto.SealedObject.toString
11:32:46:289,7,7,bob,alice,sent,@25bbe1b6,javax.crypto.SealedObject
11:32:46:293,7,7,alice,bob,received,@25bbe1b6,javax.crypto.SealedObject
11:32:46:293,7,7,alice,-,inv_check,X33,anbxj.Crypto_ByteArray.toString
11:32:46:293,7,7,alice,-,inv_check,X32,anbxj.Crypto_ByteArray.toString
11:32:46:293,8,0,alice,-,generateNumber,X36,anbxj.Crypto_ByteArray
11:32:46:293,8,0,alice,-,AnBx_Params,X1;X36,anbxj.AnBx_Params
11:32:46:293,8,0,alice,-,AnBx_Params,alice;X1;X36,anbxj.AnBx_Params
11:32:46:293,8,0,alice,bob,sent,alice;X1;X36,javax.crypto.SealedObject
11:32:46:289,8,0,bob,alice,received,alice;X1;X36,javax.crypto.SealedObject
11:32:46:289,8,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,8,1,bob,-,AnBx_Params,alice;@4b952a2d,anbxj.AnBx_Params
11:32:46:289,8,1,bob,charlie,sent,alice;@4b952a2d,javax.crypto.SealedObject
11:32:46:275,8,1,charlie,bob,received,alice;@4b952a2d,javax.crypto.SealedObject
11:32:46:275,8,1,charlie,-,AnBx_Params,X1;X36,anbxj.AnBx_Params
11:32:46:275,8,1,charlie,-,inv_check,X36,anbxj.Crypto_ByteArray.toString
11:32:46:275,8,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,8,2,charlie,-,generateNumber,X37,anbxj.Crypto_ByteArray
11:32:46:275,8,2,charlie,-,generateNumber,X38,anbxj.Crypto_ByteArray
11:32:46:275,8,2,charlie,-,AnBx_Params,X39;X38,anbxj.AnBx_Params
11:32:46:275,8,2,charlie,bob,sent,X39;X38,javax.crypto.SealedObject
11:32:46:289,8,2,bob,charlie,received,X39;X38,javax.crypto.SealedObject
11:32:46:289,8,2,bob,-,inv_check,@5649fd9b,javax.crypto.SealedObject.toString
11:32:46:289,8,2,bob,-,inv_check,@4b952a2d,javax.crypto.SealedObject.toString
11:32:46:289,8,3,bob,alice,sent,@5649fd9b,javax.crypto.SealedObject
