#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:36:953,5,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:36:953,5,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:36:953,5,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:36:953,5,4,alice,-,AnBx_Params,@4397ad89;X12,anbxj.AnBx_Params
11:08:36:955,5,4,alice,bob,sent,@4397ad89;X12,java.security.SignedObject
11:08:37:002,5,4,bob,alice,received,@4397ad89;X12,java.security.SignedObject
11:08:37:006,5,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:37:006,5,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:37:006,5,4,bob,-,eq_check,X12,anbxj.Crypto_ByteArray.toString
11:08:37:006,5,5,bob,alice,sent,X13,string
11:08:37:050,5,5,alice,bob,received,X13,string
11:08:37:050,5,5,alice,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
11:08:37:050,6,0,alice,-,generateNumber,X15,anbxj.Crypto_ByteArray
11:08:37:063,6,0,alice,-,AnBx_Params,alice;bob;X15,anbxj.AnBx_Params
11:08:37:068,6,0,alice,bob,sent,alice;bob;X15,string
11:08:37:115,6,0,bob,alice,received,alice;bob;X15,string
11:08:37:116,6,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:37:116,6,0,bob,-,inv_check,X15,anbxj.Crypto_ByteArray.toString
11:08:37:117,6,1,bob,-,generateNumber,X16,anbxj.Crypto_ByteArray
11:08:37:130,6,1,bob,-,generateNumber,X17,anbxj.Crypto_ByteArray
11:08:37:142,6,1,bob,-,AnBx_Params,alice;charlie;bob;X17;X15,anbxj.AnBx_Params
11:08:37:147,6,1,bob,alice,sent,alice;charlie;bob;X17;X15,string
11:08:37:194,6,1,alice,bob,received,alice;charlie;bob;X17;X15,string
11:08:37:195,6,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:37:195,6,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:37:195,6,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:37:195,6,1,alice,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
11:08:37:196,6,2,alice,-,AnBx_Params,alice;charlie;bob;X17;X15,anbxj.AnBx_Params
11:08:37:198,6,2,alice,charlie,sent,alice;charlie;bob;X17;X15,string
11:08:37:245,6,2,charlie,alice,received,alice;charlie;bob;X17;X15,string
11:08:37:247,6,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:37:247,6,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:37:248,6,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:37:271,6,3,charlie,-,AnBx_Params,@1ae8bcbc;X15;alice;charlie,anbxj.AnBx_Params
11:08:37:277,6,3,charlie,alice,sent,@1ae8bcbc;X15;alice;charlie,java.security.SignedObject
11:08:37:319,6,3,alice,charlie,received,@1ae8bcbc;X15;alice;charlie,java.security.SignedObject
11:08:37:320,6,3,alice,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
11:08:37:320,6,3,alice,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
11:08:37:331,6,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:37:331,6,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:37:331,6,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:37:331,6,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:37:331,6,4,alice,-,AnBx_Params,@c7ba306;X15,anbxj.AnBx_Params
11:08:37:334,6,4,alice,bob,sent,@c7ba306;X15,java.security.SignedObject
11:08:37:380,6,4,bob,alice,received,@c7ba306;X15,java.security.SignedObject
11:08:37:383,6,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:37:383,6,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:37:383,6,4,bob,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
11:08:37:383,6,5,bob,alice,sent,X16,string
11:08:37:425,6,5,alice,bob,received,X16,string
